(p,q,r,s): 0, 6, 3, 1: 0.117548  integral time: 7.23668  elapsed time: 290.368
(p,q,r,s): 0, 6, 4, 6: -0.035454  integral time: 6.4396  elapsed time: 296.807
(p,q,r,s): 0, 6, 6, 0: 0.0493062  integral time: 8.27792  elapsed time: 305.085
(p,q,r,s): 0, 6, 6, 4: -0.0607353  integral time: 8.40328  elapsed time: 313.488
(p,q,r,s): 0, 6, 7, 1: 0.0613037  integral time: 7.20324  elapsed time: 320.692
Table dumped to file: ../IntegralTables/test.dat
(p,q,r,s): 0, 7, 0, 3: 0.220343  integral time: 4.47234  elapsed time: 325.164
(p,q,r,s): 0, 7, 0, 7: 0.652949  integral time: 4.49784  elapsed time: 329.662
(p,q,r,s): 0, 7, 1, 1: 0.170409  integral time: 6.06319  elapsed time: 335.725
(p,q,r,s): 0, 7, 2, 6: 0.0360484  integral time: 7.07606  elapsed time: 342.801
(p,q,r,s): 0, 7, 3, 0: 0.0843517  integral time: 6.17634  elapsed time: 348.978
(p,q,r,s): 0, 7, 3, 4: 0.0131197  integral time: 6.19072  elapsed time: 355.168
(p,q,r,s): 0, 7, 4, 3: 0.0468039  integral time: 4.50826  elapsed time: 359.677
(p,q,r,s): 0, 7, 4, 7: 0.0306491  integral time: 4.53083  elapsed time: 364.208
(p,q,r,s): 0, 7, 6, 2: 0.0359119  integral time: 7.21939  elapsed time: 371.427
(p,q,r,s): 0, 7, 7, 0: 0.0862588  integral time: 6.40212  elapsed time: 377.829
(p,q,r,s): 0, 7, 7, 4: -0.00354266  integral time: 6.37048  elapsed time: 384.2
Table dumped to file: ../IntegralTables/test.dat
(p,q,r,s): 0, 8, 0, 5: 0.220604  integral time: 4.47228  elapsed time: 388.672
(p,q,r,s): 0, 8, 0, 8: 0.653121  integral time: 4.49346  elapsed time: 393.166
(p,q,r,s): 0, 8, 1, 9: 0.0362967  integral time: 7.0784  elapsed time: 400.244
(p,q,r,s): 0, 8, 2, 2: 0.164967  integral time: 6.04809  elapsed time: 406.292
(p,q,r,s): 0, 8, 4, 5: 0.0453772  integral time: 4.50867  elapsed time: 410.801
(p,q,r,s): 0, 8, 4, 8: 0.0306772  integral time: 4.53111  elapsed time: 415.332
(p,q,r,s): 0, 8, 5, 0: 0.084808  integral time: 6.19397  elapsed time: 421.526
(p,q,r,s): 0, 8, 5, 4: 0.0141786  integral time: 6.19411  elapsed time: 427.72
(p,q,r,s): 0, 8, 8, 0: 0.0862633  integral time: 6.5214  elapsed time: 434.241
(p,q,r,s): 0, 8, 8, 4: -0.00256955  integral time: 6.38545  elapsed time: 440.627
(p,q,r,s): 0, 8, 9, 1: 0.0368252  integral time: 7.2305  elapsed time: 447.857
Table dumped to file: ../IntegralTables/test.dat
(p,q,r,s): 0, 9, 0, 9: 0.61631  integral time: 6.40797  elapsed time: 454.266
(p,q,r,s): 0, 9, 2, 5: 0.222978  integral time: 7.06432  elapsed time: 461.33
(p,q,r,s): 0, 9, 2, 8: 0.0367462  integral time: 7.09172  elapsed time: 468.422
(p,q,r,s): 0, 9, 4, 9: -0.0362146  integral time: 6.44178  elapsed time: 474.863
(p,q,r,s): 0, 9, 5, 2: 0.118978  integral time: 7.19674  elapsed time: 482.06
(p,q,r,s): 0, 9, 8, 2: 0.0612247  integral time: 7.20802  elapsed time: 489.268
(p,q,r,s): 0, 9, 9, 0: 0.0490288  integral time: 8.28007  elapsed time: 497.548
(p,q,r,s): 0, 9, 9, 4: -0.0609506  integral time: 8.37404  elapsed time: 505.922
Table dumped to file: ../IntegralTables/test.dat
(p,q,r,s): 1, 0, 2, 7: 0.121931  integral time: 6.21905  elapsed time: 512.142
(p,q,r,s): 1, 0, 5, 6: 0.0842816  integral time: 7.20893  elapsed time: 519.351
(p,q,r,s): 1, 0, 6, 5: 0.11838  integral time: 7.16483  elapsed time: 526.515
(p,q,r,s): 1, 0, 6, 8: 0.0604624  integral time: 7.19147  elapsed time: 533.707
(p,q,r,s): 1, 0, 7, 2: 0.168606  integral time: 6.02804  elapsed time: 539.735
(p,q,r,s): 1, 0, 8, 6: 0.0375607  integral time: 7.19493  elapsed time: 546.93
Table dumped to file: ../IntegralTables/test.dat
(p,q,r,s): 1, 1, 0, 7: 0.167882  integral time: 6.18004  elapsed time: 553.11
(p,q,r,s): 1, 1, 2, 6: 0.168004  integral time: 7.18197  elapsed time: 560.292
(p,q,r,s): 1, 1, 4, 7: -0.0176741  integral time: 6.28826  elapsed time: 566.58
(p,q,r,s): 1, 1, 6, 2: 0.167657  integral time: 7.18103  elapsed time: 573.761
(p,q,r,s): 1, 1, 7, 0: 0.168471  integral time: 6.18895  elapsed time: 579.95
(p,q,r,s): 1, 1, 7, 4: -0.0168447  integral time: 6.25482  elapsed time: 586.205
Table dumped to file: ../IntegralTables/test.dat
(p,q,r,s): 1, 2, 3, 8: 0.129753  integral time: 6.16053  elapsed time: 592.366
(p,q,r,s): 1, 2, 5, 7: 0.0638745  integral time: 6.31135  elapsed time: 598.677
(p,q,r,s): 1, 2, 6, 9: 0.14517  integral time: 8.27347  elapsed time: 606.951
(p,q,r,s): 1, 2, 7, 5: 0.133126  integral time: 6.22137  elapsed time: 613.172
(p,q,r,s): 1, 2, 7, 8: 0.119273  integral time: 6.29076  elapsed time: 619.463
(p,q,r,s): 1, 2, 8, 3: 0.062909  integral time: 6.3705  elapsed time: 625.833
(p,q,r,s): 1, 2, 8, 7: 0.0698628  integral time: 6.47124  elapsed time: 632.305
(p,q,r,s): 1, 2, 9, 6: 0.0842778  integral time: 8.33447  elapsed time: 640.639
Table dumped to file: ../IntegralTables/test.dat
(p,q,r,s): 1, 3, 0, 6: 0.220621  integral time: 7.04759  elapsed time: 647.687
(p,q,r,s): 1, 3, 1, 7: 0.174572  integral time: 4.53196  elapsed time: 652.219
(p,q,r,s): 1, 3, 4, 6: -0.172021  integral time: 7.10072  elapsed time: 659.319
(p,q,r,s): 1, 3, 6, 0: 0.118037  integral time: 7.18448  elapsed time: 666.504
(p,q,r,s): 1, 3, 6, 4: -0.162633  integral time: 7.25442  elapsed time: 673.758
(p,q,r,s): 1, 3, 7, 1: 0.129447  integral time: 6.06479  elapsed time: 679.823
Table dumped to file: ../IntegralTables/test.dat
(p,q,r,s): 1, 4, 2, 7: 0.0184544  integral time: 6.20113  elapsed time: 686.025
(p,q,r,s): 1, 4, 5, 6: -0.106914  integral time: 7.25259  elapsed time: 693.277
(p,q,r,s): 1, 4, 6, 5: -0.129269  integral time: 7.2134  elapsed time: 700.491
(p,q,r,s): 1, 4, 6, 8: 0.0244813  integral time: 7.38942  elapsed time: 707.88
(p,q,r,s): 1, 4, 7, 2: -0.0183722  integral time: 6.0652  elapsed time: 713.945
(p,q,r,s): 1, 4, 8, 6: -0.00239735  integral time: 7.23621  elapsed time: 721.182
Table dumped to file: ../IntegralTables/test.dat
(p,q,r,s): 1, 5, 1, 8: 0.176661  integral time: 4.53342  elapsed time: 725.715
(p,q,r,s): 1, 5, 3, 9: 0.279501  integral time: 7.09307  elapsed time: 732.808
(p,q,r,s): 1, 5, 7, 9: 0.0760814  integral time: 7.08115  elapsed time: 739.889
(p,q,r,s): 1, 5, 8, 1: 0.0650815  integral time: 6.20793  elapsed time: 746.097
(p,q,r,s): 1, 5, 9, 3: 0.104842  integral time: 7.24657  elapsed time: 753.344
(p,q,r,s): 1, 5, 9, 7: 0.0135609  integral time: 7.274  elapsed time: 760.618
Table dumped to file: ../IntegralTables/test.dat
(p,q,r,s): 1, 6, 1, 6: 0.654693  integral time: 6.43677  elapsed time: 767.055
(p,q,r,s): 1, 6, 3, 3: 0.277651  integral time: 7.10277  elapsed time: 774.158
(p,q,r,s): 1, 6, 3, 7: 0.00378115  integral time: 7.12786  elapsed time: 781.285
(p,q,r,s): 1, 6, 6, 1: 0.145463  integral time: 8.27962  elapsed time: 789.565
(p,q,r,s): 1, 6, 7, 3: 0.0767734  integral time: 7.10084  elapsed time: 796.666
(p,q,r,s): 1, 6, 7, 7: 0.0651656  integral time: 7.15561  elapsed time: 803.822
Table dumped to file: ../IntegralTables/test.dat
(p,q,r,s): 1, 7, 0, 6: 0.0376827  integral time: 7.0578  elapsed time: 810.88
(p,q,r,s): 1, 7, 1, 3: 0.174029  integral time: 4.49246  elapsed time: 815.372
(p,q,r,s): 1, 7, 1, 7: 0.623794  integral time: 4.51917  elapsed time: 819.891
(p,q,r,s): 1, 7, 3, 1: 0.131916  integral time: 6.17021  elapsed time: 826.061
(p,q,r,s): 1, 7, 4, 6: 0.0310806  integral time: 7.09861  elapsed time: 833.16
(p,q,r,s): 1, 7, 6, 0: 0.0607725  integral time: 7.18201  elapsed time: 840.342
(p,q,r,s): 1, 7, 6, 4: 0.0260802  integral time: 7.20699  elapsed time: 847.549
(p,q,r,s): 1, 7, 7, 1: 0.119362  integral time: 6.25842  elapsed time: 853.808
Table dumped to file: ../IntegralTables/test.dat
(p,q,r,s): 1, 8, 0, 2: 0.168431  integral time: 6.02568  elapsed time: 859.833
(p,q,r,s): 1, 8, 1, 5: 0.174535  integral time: 4.49261  elapsed time: 864.326
(p,q,r,s): 1, 8, 1, 8: 0.62296  integral time: 4.52464  elapsed time: 868.851
(p,q,r,s): 1, 8, 2, 0: 0.119886  integral time: 6.2408  elapsed time: 875.092
(p,q,r,s): 1, 8, 2, 4: 0.0174641  integral time: 6.1994  elapsed time: 881.291
(p,q,r,s): 1, 8, 3, 9: 0.00413884  integral time: 7.10455  elapsed time: 888.396
(p,q,r,s): 1, 8, 4, 2: -0.0182878  integral time: 6.15478  elapsed time: 894.55
(p,q,r,s): 1, 8, 5, 1: 0.0626854  integral time: 6.31147  elapsed time: 900.862
(p,q,r,s): 1, 8, 7, 9: 0.065071  integral time: 7.25947  elapsed time: 908.121
(p,q,r,s): 1, 8, 8, 1: 0.0702209  integral time: 6.41184  elapsed time: 914.533
(p,q,r,s): 1, 8, 9, 3: 0.0152678  integral time: 7.25305  elapsed time: 921.786
(p,q,r,s): 1, 8, 9, 7: 0.0583423  integral time: 7.27733  elapsed time: 929.064
Table dumped to file: ../IntegralTables/test.dat
(p,q,r,s): 1, 9, 0, 5: 0.218642  integral time: 7.04918  elapsed time: 936.113
(p,q,r,s): 1, 9, 0, 8: 0.0373444  integral time: 7.07645  elapsed time: 943.189
(p,q,r,s): 1, 9, 1, 9: 0.653128  integral time: 6.43254  elapsed time: 949.622
(p,q,r,s): 1, 9, 2, 2: 0.167293  integral time: 7.17651  elapsed time: 956.799
(p,q,r,s): 1, 9, 4, 5: -0.173669  integral time: 7.08364  elapsed time: 963.882
(p,q,r,s): 1, 9, 4, 8: 0.0308434  integral time: 7.13293  elapsed time: 971.015
(p,q,r,s): 1, 9, 5, 0: 0.0848651  integral time: 7.2181  elapsed time: 978.233
(p,q,r,s): 1, 9, 5, 4: -0.107264  integral time: 7.24557  elapsed time: 985.479
(p,q,r,s): 1, 9, 8, 0: 0.0366149  integral time: 7.22868  elapsed time: 992.708
(p,q,r,s): 1, 9, 8, 4: -0.00398926  integral time: 7.28668  elapsed time: 999.994
(p,q,r,s): 1, 9, 9, 1: 0.0848043  integral time: 8.32016  elapsed time: 1008.31
Table dumped to file: ../IntegralTables/test.dat
(p,q,r,s): 2, 0, 1, 8: 0.119797  integral time: 6.22749  elapsed time: 1014.54
(p,q,r,s): 2, 0, 3, 9: 0.0853837  integral time: 7.20315  elapsed time: 1021.75
(p,q,r,s): 2, 0, 7, 9: 0.037759  integral time: 7.18971  elapsed time: 1028.94
(p,q,r,s): 2, 0, 8, 1: 0.167884  integral time: 6.0225  elapsed time: 1034.96
(p,q,r,s): 2, 0, 9, 3: 0.123132  integral time: 7.16752  elapsed time: 1042.13
(p,q,r,s): 2, 0, 9, 7: 0.0608141  integral time: 7.19391  elapsed time: 1049.32
Table dumped to file: ../IntegralTables/test.dat
(p,q,r,s): 2, 1, 3, 8: 0.063407  integral time: 6.30359  elapsed time: 1055.62
(p,q,r,s): 2, 1, 5, 7: 0.13027  integral time: 6.15454  elapsed time: 1061.78
(p,q,r,s): 2, 1, 6, 9: 0.0853642  integral time: 8.3105  elapsed time: 1070.09
(p,q,r,s): 2, 1, 7, 5: 0.0636207  integral time: 6.36965  elapsed time: 1076.46
(p,q,r,s): 2, 1, 7, 8: 0.0707159  integral time: 6.45793  elapsed time: 1082.92
(p,q,r,s): 2, 1, 8, 3: 0.131504  integral time: 6.22128  elapsed time: 1089.14
(p,q,r,s): 2, 1, 8, 7: 0.120708  integral time: 6.31598  elapsed time: 1095.45
(p,q,r,s): 2, 1, 9, 6: 0.146513  integral time: 8.30018  elapsed time: 1103.75
Table dumped to file: ../IntegralTables/test.dat
(p,q,r,s): 2, 2, 0, 8: 0.167961  integral time: 6.14412  elapsed time: 1109.9
(p,q,r,s): 2, 2, 1, 9: 0.167808  integral time: 7.17541  elapsed time: 1117.07
(p,q,r,s): 2, 2, 4, 8: -0.018783  integral time: 6.29417  elapsed time: 1123.37
(p,q,r,s): 2, 2, 8, 0: 0.166967  integral time: 6.18993  elapsed time: 1129.56
(p,q,r,s): 2, 2, 8, 4: -0.0175333  integral time: 6.28631  elapsed time: 1135.84
(p,q,r,s): 2, 2, 9, 1: 0.168422  integral time: 7.19173  elapsed time: 1143.03
Table dumped to file: ../IntegralTables/test.dat
(p,q,r,s): 2, 3, 2, 7: 0.174866  integral time: 4.54768  elapsed time: 1147.58
(p,q,r,s): 2, 3, 5, 6: 0.280023  integral time: 7.094  elapsed time: 1154.68
(p,q,r,s): 2, 3, 6, 5: 0.10327  integral time: 7.2528  elapsed time: 1161.93
(p,q,r,s): 2, 3, 6, 8: 0.0149809  integral time: 7.2729  elapsed time: 1169.2
(p,q,r,s): 2, 3, 7, 2: 0.064635  integral time: 6.20779  elapsed time: 1175.41
(p,q,r,s): 2, 3, 8, 6: 0.0764799  integral time: 7.09176  elapsed time: 1182.5
Table dumped to file: ../IntegralTables/test.dat
(p,q,r,s): 2, 4, 1, 8: 0.0184208  integral time: 6.20286  elapsed time: 1188.71
(p,q,r,s): 2, 4, 3, 9: -0.103878  integral time: 7.2514  elapsed time: 1195.96
(p,q,r,s): 2, 4, 7, 9: -0.00305458  integral time: 7.26617  elapsed time: 1203.22
(p,q,r,s): 2, 4, 8, 1: -0.0190475  integral time: 6.05901  elapsed time: 1209.28
(p,q,r,s): 2, 4, 9, 3: -0.132708  integral time: 7.21443  elapsed time: 1216.5
(p,q,r,s): 2, 4, 9, 7: 0.024649  integral time: 7.24006  elapsed time: 1223.74
Table dumped to file: ../IntegralTables/test.dat
(p,q,r,s): 2, 5, 0, 9: 0.220195  integral time: 7.04799  elapsed time: 1230.78
(p,q,r,s): 2, 5, 2, 8: 0.174561  integral time: 4.53415  elapsed time: 1235.32
(p,q,r,s): 2, 5, 4, 9: -0.174294  integral time: 7.09433  elapsed time: 1242.41
(p,q,r,s): 2, 5, 8, 2: 0.135428  integral time: 6.06548  elapsed time: 1248.48
(p,q,r,s): 2, 5, 9, 0: 0.120658  integral time: 7.19155  elapsed time: 1255.67
(p,q,r,s): 2, 5, 9, 4: -0.130921  integral time: 7.22642  elapsed time: 1262.9
Table dumped to file: ../IntegralTables/test.dat
(p,q,r,s): 2, 6, 0, 3: 0.221009  integral time: 7.04505  elapsed time: 1269.94
(p,q,r,s): 2, 6, 0, 7: 0.035902  integral time: 7.07108  elapsed time: 1277.01
(p,q,r,s): 2, 6, 1, 1: 0.167938  integral time: 7.16789  elapsed time: 1284.18
(p,q,r,s): 2, 6, 2, 6: 0.653285  integral time: 6.43346  elapsed time: 1290.61
(p,q,r,s): 2, 6, 3, 0: 0.0842686  integral time: 7.21382  elapsed time: 1297.83
(p,q,r,s): 2, 6, 3, 4: -0.106115  integral time: 7.2424  elapsed time: 1305.07
(p,q,r,s): 2, 6, 4, 3: -0.172787  integral time: 7.08091  elapsed time: 1312.15
(p,q,r,s): 2, 6, 4, 7: 0.030415  integral time: 7.14031  elapsed time: 1319.29
(p,q,r,s): 2, 6, 6, 2: 0.084936  integral time: 8.32073  elapsed time: 1327.61
(p,q,r,s): 2, 6, 7, 0: 0.0372589  integral time: 7.22469  elapsed time: 1334.84
(p,q,r,s): 2, 6, 7, 4: -0.00320389  integral time: 7.29395  elapsed time: 1342.13
Table dumped to file: ../IntegralTables/test.dat
(p,q,r,s): 2, 7, 0, 1: 0.167436  integral time: 6.02548  elapsed time: 1348.16
(p,q,r,s): 2, 7, 1, 0: 0.117766  integral time: 6.22827  elapsed time: 1354.39
(p,q,r,s): 2, 7, 1, 4: 0.0175226  integral time: 6.17946  elapsed time: 1360.56
(p,q,r,s): 2, 7, 2, 3: 0.172523  integral time: 4.49046  elapsed time: 1365.06
(p,q,r,s): 2, 7, 2, 7: 0.621609  integral time: 4.51623  elapsed time: 1369.57
(p,q,r,s): 2, 7, 3, 2: 0.0631214  integral time: 6.32904  elapsed time: 1375.9
(p,q,r,s): 2, 7, 4, 1: -0.0186502  integral time: 6.15951  elapsed time: 1382.06
(p,q,r,s): 2, 7, 5, 6: 0.00323129  integral time: 7.10202  elapsed time: 1389.16
(p,q,r,s): 2, 7, 6, 5: 0.0147681  integral time: 7.25593  elapsed time: 1396.42
(p,q,r,s): 2, 7, 6, 8: 0.058144  integral time: 7.28083  elapsed time: 1403.7
(p,q,r,s): 2, 7, 7, 2: 0.0709688  integral time: 6.42296  elapsed time: 1410.12
(p,q,r,s): 2, 7, 8, 6: 0.0649891  integral time: 7.26643  elapsed time: 1417.39
Table dumped to file: ../IntegralTables/test.dat
(p,q,r,s): 2, 8, 0, 9: 0.0360693  integral time: 7.05714  elapsed time: 1424.45
(p,q,r,s): 2, 8, 2, 5: 0.174174  integral time: 4.49228  elapsed time: 1428.94
(p,q,r,s): 2, 8, 2, 8: 0.619873  integral time: 4.51927  elapsed time: 1433.46
(p,q,r,s): 2, 8, 4, 9: 0.0317509  integral time: 7.0984  elapsed time: 1440.56
(p,q,r,s): 2, 8, 5, 2: 0.130255  integral time: 6.16578  elapsed time: 1446.72
(p,q,r,s): 2, 8, 8, 2: 0.116917  integral time: 6.28066  elapsed time: 1453
(p,q,r,s): 2, 8, 9, 0: 0.0603238  integral time: 7.19656  elapsed time: 1460.2
(p,q,r,s): 2, 8, 9, 4: 0.0250508  integral time: 7.22205  elapsed time: 1467.42
Table dumped to file: ../IntegralTables/test.dat
(p,q,r,s): 2, 9, 2, 9: 0.65435  integral time: 6.43276  elapsed time: 1473.85
(p,q,r,s): 2, 9, 5, 5: 0.277604  integral time: 7.09725  elapsed time: 1480.95
(p,q,r,s): 2, 9, 5, 8: 0.00557493  integral time: 7.12238  elapsed time: 1488.07
(p,q,r,s): 2, 9, 8, 5: 0.076958  integral time: 7.1099  elapsed time: 1495.18
(p,q,r,s): 2, 9, 8, 8: 0.0665196  integral time: 7.15654  elapsed time: 1502.34
(p,q,r,s): 2, 9, 9, 2: 0.144597  integral time: 8.28794  elapsed time: 1510.63
Table dumped to file: ../IntegralTables/test.dat
(p,q,r,s): 3, 0, 0, 7: 0.0846626  integral time: 6.31224  elapsed time: 1516.94
(p,q,r,s): 3, 0, 2, 6: 0.0840914  integral time: 7.20437  elapsed time: 1524.14
(p,q,r,s): 3, 0, 4, 7: -0.0210989  integral time: 6.36255  elapsed time: 1530.51
(p,q,r,s): 3, 0, 6, 2: 0.220371  integral time: 7.068  elapsed time: 1537.58
(p,q,r,s): 3, 0, 7, 0: 0.218524  integral time: 4.46568  elapsed time: 1542.04
(p,q,r,s): 3, 0, 7, 4: 0.0477327  integral time: 4.48591  elapsed time: 1546.53
Table dumped to file: ../IntegralTables/test.dat
(p,q,r,s): 3, 1, 0, 6: 0.116004  integral time: 7.18626  elapsed time: 1553.71
(p,q,r,s): 3, 1, 1, 7: 0.130905  integral time: 6.25185  elapsed time: 1559.97
(p,q,r,s): 3, 1, 4, 6: -0.132991  integral time: 7.22979  elapsed time: 1567.2
(p,q,r,s): 3, 1, 6, 0: 0.220236  integral time: 7.0754  elapsed time: 1574.27
(p,q,r,s): 3, 1, 6, 4: -0.172153  integral time: 7.10314  elapsed time: 1581.37
(p,q,r,s): 3, 1, 7, 1: 0.174316  integral time: 4.55393  elapsed time: 1585.93
Table dumped to file: ../IntegralTables/test.dat
(p,q,r,s): 3, 2, 2, 7: 0.0640076  integral time: 6.40072  elapsed time: 1592.33
(p,q,r,s): 3, 2, 5, 6: 0.10419  integral time: 7.26473  elapsed time: 1599.59
(p,q,r,s): 3, 2, 6, 5: 0.277744  integral time: 7.11403  elapsed time: 1606.71
(p,q,r,s): 3, 2, 6, 8: 0.0757559  integral time: 7.13843  elapsed time: 1613.85
(p,q,r,s): 3, 2, 7, 2: 0.171787  integral time: 4.5504  elapsed time: 1618.4
(p,q,r,s): 3, 2, 8, 6: 0.0151264  integral time: 7.26496  elapsed time: 1625.66
Table dumped to file: ../IntegralTables/test.dat
(p,q,r,s): 3, 3, 1, 6: 0.277289  integral time: 7.08875  elapsed time: 1632.75
(p,q,r,s): 3, 3, 3, 7: 0.100961  integral time: 4.56386  elapsed time: 1637.31
(p,q,r,s): 3, 3, 6, 1: 0.280283  integral time: 7.09275  elapsed time: 1644.41
(p,q,r,s): 3, 3, 7, 3: 0.10406  integral time: 4.53447  elapsed time: 1648.94
(p,q,r,s): 3, 3, 7, 7: 0.108026  integral time: 4.7103  elapsed time: 1653.65
Table dumped to file: ../IntegralTables/test.dat
(p,q,r,s): 3, 4, 0, 7: 0.0128809  integral time: 6.19929  elapsed time: 1659.85
(p,q,r,s): 3, 4, 2, 6: -0.107347  integral time: 7.23461  elapsed time: 1667.09
(p,q,r,s): 3, 4, 4, 7: -0.0303133  integral time: 6.38148  elapsed time: 1673.47
(p,q,r,s): 3, 4, 6, 2: -0.175147  integral time: 7.10158  elapsed time: 1680.57
(p,q,r,s): 3, 4, 7, 0: 0.0470706  integral time: 4.54312  elapsed time: 1685.11
(p,q,r,s): 3, 4, 7, 4: 0.0792732  integral time: 4.56248  elapsed time: 1689.67
Table dumped to file: ../IntegralTables/test.dat
(p,q,r,s): 3, 5, 3, 8: 0.103226  integral time: 4.56644  elapsed time: 1694.24
(p,q,r,s): 3, 5, 5, 7: 0.0186887  integral time: 6.37674  elapsed time: 1700.62
(p,q,r,s): 3, 5, 6, 9: 0.289344  integral time: 8.21167  elapsed time: 1708.83
(p,q,r,s): 3, 5, 7, 5: 0.10326  integral time: 4.5643  elapsed time: 1713.39
(p,q,r,s): 3, 5, 7, 8: 0.106524  integral time: 4.70895  elapsed time: 1718.1
(p,q,r,s): 3, 5, 8, 3: 0.0178828  integral time: 6.37221  elapsed time: 1724.48
(p,q,r,s): 3, 5, 8, 7: 0.0520018  integral time: 6.46398  elapsed time: 1730.94
(p,q,r,s): 3, 5, 9, 6: 0.0950089  integral time: 8.38117  elapsed time: 1739.32
Table dumped to file: ../IntegralTables/test.dat
(p,q,r,s): 3, 6, 3, 6: 0.655877  integral time: 6.48328  elapsed time: 1745.8
(p,q,r,s): 3, 6, 6, 3: 0.288094  integral time: 8.21416  elapsed time: 1754.02
(p,q,r,s): 3, 6, 6, 7: -0.041613  integral time: 8.30019  elapsed time: 1762.32
(p,q,r,s): 3, 6, 7, 6: 0.0427204  integral time: 6.52199  elapsed time: 1768.84
Table dumped to file: ../IntegralTables/test.dat
