5 5 5 2 -0.000129312438153354
5 5 4 3 -0.000653084636674791
5 5 3 4 -0.00023360558720033
5 5 2 5 -2.46046920879465e-05
5 4 5 3 9.96535614980362e-05
5 4 4 2 -0.000254011881649382
5 4 3 5 5.48389440066951e-05
5 4 2 4 0.000498152033683551
5 3 5 4 0.000102320929046487
5 3 4 5 0.000781823508079691
5 3 3 2 -0.000816053093349377
5 3 2 3 -7.4400069050639e-05
5 3 1 0 -1.2789669284848e-05
5 3 0 1 0.000153501359332593
5 2 5 5 -5.24121628820532e-05
5 2 4 4 0.00066481348298343
5 2 3 3 0.000150642630199024
5 2 2 2 4.36562785321137e-05
5 2 1 1 -0.000352529747765981
5 2 0 0 -1.21831108346138e-05
5 1 3 0 0.00029178761571279
5 1 2 1 -0.000284681586224036
5 1 1 2 7.37349224972265e-05
5 1 0 3 -0.000280711124585113
5 0 3 1 -0.000177043660590075
5 0 2 0 -0.000461292006567713
5 0 1 3 0.000475921794934299
5 0 0 2 -0.000276894529120095
4 5 5 3 0.000194172999800936
4 5 4 2 0.000973859527502917
4 5 3 5 -0.00034267884740862
4 5 2 4 0.000536203267700244
4 4 5 2 6.30877642687805e-05
4 4 4 3 0.00644176901623421
4 4 3 4 0.0013270961838267
4 4 2 5 -0.000434017154373736
4 3 5 5 -0.000330742487669581
4 3 4 4 0.00335634686540237
4 3 3 3 0.00357250546674286
4 3 2 2 -0.000213053360556115
4 3 1 1 0.000542489092300121
4 3 0 0 -0.000321612381989419
4 2 5 4 -0.000329584622853902
4 2 4 5 -0.000510953457212264
4 2 3 2 -0.0019857294153223
4 2 2 3 0.00250883639846935
4 2 1 0 -9.48897474975263e-05
4 2 0 1 0.000396750922981408
4 1 3 1 -0.00168810386814159
4 1 2 0 0.00070706095680278
4 1 1 3 0.000604686843679374
4 1 0 2 0.00019048105489851
4 0 3 0 0.000376755927474902
4 0 2 1 0.000177095433785372
4 0 1 2 -0.000914633141455637
4 0 0 3 -0.00140510272276718
3 5 5 4 -0.000410853303340966
3 5 4 5 0.000673999181186847
3 5 3 2 0.00036151756945922
3 5 2 3 -0.000484579457414951
3 5 1 0 0.000259647706296859
3 5 0 1 0.000146908895363655
3 4 5 5 6.80544416666591e-05
3 4 4 4 0.00174132013972467
3 4 3 3 0.00294181680857596
3 4 2 2 0.000116927373579604
3 4 1 1 0.00158171686566057
3 4 0 0 0.0021255829147292
3 3 5 2 0.00019636960119703
3 3 4 3 -0.00030447425792328
3 3 3 4 0.00378627338095406
3 3 2 5 -0.000194909030611189
3 2 5 3 0.00126239863443238
3 2 4 2 -0.000258494689189154
3 2 3 5 0.00104813736214641
3 2 2 4 0.000282603944908718
3 1 5 0 0.00027648744260013
3 1 4 1 -0.00126355920007371
3 1 1 4 -0.00230300550412299
3 1 0 5 -0.000595253084725371
3 0 5 1 -0.000133394001224519
3 0 4 0 0.000756331032348909
3 0 1 5 8.81412658314768e-05
3 0 0 4 -0.000472889880047155
2 5 5 5 3.98965453702088e-05
2 5 4 4 -0.000452964935710315
2 5 3 3 0.00132369087354366
2 5 2 2 0.000340826386332573
2 5 1 1 -0.000435336890539076
2 5 0 0 -3.09593356655318e-05
2 4 5 4 -0.000884046332823078
2 4 4 5 0.000306295990867374
2 4 3 2 0.00017494710601366
2 4 2 3 -0.000807658272915284
2 4 1 0 0.000160920815271419
2 4 0 1 0.000536180948646691
2 3 5 3 0.000663989723604798
2 3 4 2 -0.00141800326995377
2 3 3 5 -4.90643509910543e-07
2 3 2 4 -0.000987206647514936
2 2 5 2 0.000483248168848874
2 2 4 3 0.00191880789277741
2 2 3 4 -0.00064916542745752
2 2 2 5 0.000302270755797252
2 1 5 1 -0.000149853918133397
2 1 4 0 2.50367260945511e-05
2 1 1 5 -5.5399515319147e-05
2 1 0 4 -0.000156505881849004
2 0 5 0 0.000273295583465308
2 0 4 1 -0.000216544225394377
2 0 1 4 -0.000359900898843666
2 0 0 5 0.000170436651304714
1 5 3 0 -5.02793748502548e-05
1 5 2 1 0.00064434085201469
1 5 1 2 -1.58086298138182e-05
