0 0 0 0 1.253314
0 0 0 4 0.313329
0 0 1 2 0.313329
0 0 2 1 0.313329
0 0 3 5 0.117498
0 0 4 0 0.313329
0 0 4 4 0.234996
0 0 5 3 0.117498
0 1 0 1 0.939986
0 1 1 0 0.313329
0 1 1 4 -0.078332
0 1 2 3 0.276946
0 1 3 2 0.166168
0 1 4 1 0.078332
0 2 0 2 0.939986
0 2 1 5 0.276946
0 2 2 0 0.313329
0 2 2 4 -0.078332
0 2 4 2 0.078332
0 2 5 1 0.166168
0 3 0 3 0.744155
0 3 1 1 0.276946
0 3 3 0 0.117498
0 3 3 4 -0.088124
0 3 4 3 -0.009792
0 4 0 0 0.313329
0 4 0 4 0.861653
0 4 1 2 -0.078332
0 4 2 1 -0.078332
0 4 3 5 -0.088124
0 4 4 0 0.234996
0 4 4 4 0.137081
0 4 5 3 -0.088124
0 5 0 5 0.744155
0 5 2 2 0.276946
0 5 4 5 -0.009792
0 5 5 0 0.117498
0 5 5 4 -0.088124
1 0 0 1 0.313329
1 0 1 0 0.939986
1 0 1 4 0.078332
1 0 2 3 0.166168
1 0 3 2 0.276946
1 0 4 1 -0.078332
1 1 0 3 0.276946
1 1 1 1 0.861653
1 1 3 0 0.276946
1 1 3 4 -0.152320
1 1 4 3 -0.152320
1 2 0 0 0.313329
1 2 0 4 -0.078332
1 2 1 2 0.861653
1 2 2 1 0.234996
1 2 3 5 0.303537
1 2 4 0 -0.078332
1 2 4 4 0.137081
1 2 5 3 0.146873
1 3 1 3 0.753947
1 3 3 1 0.303537
1 4 0 1 -0.078332
1 4 1 0 0.078332
1 4 1 4 0.724572
1 4 2 3 -0.124626
1 4 3 2 -0.152320
1 4 4 1 0.137081
1 5 0 2 0.276946
1 5 1 5 0.753947
1 5 2 0 0.166168
1 5 2 4 -0.124626
1 5 4 2 -0.152320
1 5 5 1 0.146873
2 0 0 2 0.313329
2 0 1 5 0.166168
2 0 2 0 0.939986
2 0 2 4 0.078332
2 0 4 2 -0.078332
2 0 5 1 0.276946
2 1 0 0 0.313329
2 1 0 4 -0.078332
2 1 1 2 0.234996
2 1 2 1 0.861653
2 1 3 5 0.146873
2 1 4 0 -0.078332
2 1 4 4 0.137081
2 1 5 3 0.303537
2 2 0 5 0.276946
2 2 2 2 0.861653
2 2 4 5 -0.152320
2 2 5 0 0.276946
2 2 5 4 -0.152320
2 3 0 1 0.276946
2 3 1 0 0.166168
2 3 1 4 -0.124626
2 3 2 3 0.753947
2 3 3 2 0.146873
2 3 4 1 -0.152320
2 4 0 2 -0.078332
2 4 1 5 -0.124626
2 4 2 0 0.078332
2 4 2 4 0.724572
2 4 4 2 0.137081
2 4 5 1 -0.152320
2 5 2 5 0.753947
2 5 5 2 0.303537
3 0 0 3 0.117498
3 0 1 1 0.276946
3 0 3 0 0.744155
3 0 3 4 -0.009792
3 0 4 3 -0.088124
3 1 1 3 0.303537
3 1 3 1 0.753947
3 2 0 1 0.166168
3 2 1 0 0.276946
3 2 1 4 -0.152320
3 2 2 3 0.146873
3 2 3 2 0.753947
3 2 4 1 -0.124626
3 3 3 3 0.716005
3 4 0 3 -0.088124
3 4 1 1 -0.152320
3 4 3 0 -0.009792
3 4 3 4 0.668271
3 4 4 3 0.139529
3 5 0 0 0.117498
3 5 0 4 -0.088124
3 5 1 2 0.303537
3 5 2 1 0.146873
3 5 3 5 0.716005
3 5 4 0 -0.088124
3 5 4 4 0.139529
3 5 5 3 0.128514
4 0 0 0 0.313329
4 0 0 4 0.234996
4 0 1 2 -0.078332
4 0 2 1 -0.078332
4 0 3 5 -0.088124
4 0 4 0 0.861653
4 0 4 4 0.137081
4 0 5 3 -0.088124
4 1 0 1 0.078332
4 1 1 0 -0.078332
4 1 1 4 0.137081
4 1 2 3 -0.152320
4 1 3 2 -0.124626
4 1 4 1 0.724572
4 2 0 2 0.078332
4 2 1 5 -0.152320
4 2 2 0 -0.078332
4 2 2 4 0.137081
4 2 4 2 0.724572
4 2 5 1 -0.124626
4 3 0 3 -0.009792
4 3 1 1 -0.152320
4 3 3 0 -0.088124
4 3 3 4 0.139529
4 3 4 3 0.668271
4 4 0 0 0.234996
4 4 0 4 0.137081
4 4 1 2 0.137081
4 4 2 1 0.137081
4 4 3 5 0.139529
4 4 4 0 0.137081
4 4 4 4 0.749051
4 4 5 3 0.139529
4 5 0 5 -0.009792
4 5 2 2 -0.152320
4 5 4 5 0.668271
4 5 5 0 -0.088124
4 5 5 4 0.139529
5 0 0 5 0.117498
5 0 2 2 0.276946
5 0 4 5 -0.088124
5 0 5 0 0.744155
5 0 5 4 -0.009792
5 1 0 2 0.166168
5 1 1 5 0.146873
5 1 2 0 0.276946
5 1 2 4 -0.152320
5 1 4 2 -0.124626
5 1 5 1 0.753947
5 2 2 5 0.303537
5 2 5 2 0.753947
5 3 0 0 0.117498
5 3 0 4 -0.088124
5 3 1 2 0.146873
5 3 2 1 0.303537
5 3 3 5 0.128514
5 3 4 0 -0.088124
5 3 4 4 0.139529
5 3 5 3 0.716005
5 4 0 5 -0.088124
5 4 2 2 -0.152320
5 4 4 5 0.139529
5 4 5 0 -0.009792
5 4 5 4 0.668271
5 5 5 5 0.716005
