0 5 0 0 0.000540547159530147
0 4 5 4 0.000183050005610067
0 4 4 5 -0.000343439672091617
0 4 3 2 8.65908242741328e-06
0 4 2 3 -0.000105533405564059
0 4 1 0 0.000210282651408803
0 4 0 1 -0.000309108173575444
0 3 5 3 -0.000300674868693593
0 3 4 2 -0.000144444704597355
0 3 3 5 -0.000131301435078105
0 3 2 4 -0.000155450913083257
0 2 5 2 -0.000134562894091756
0 2 4 3 -3.21582315971177e-05
0 2 3 4 0.000132034701369198
0 2 2 5 0.000278374684338292
0 1 5 1 -0.000348106742315369
0 1 4 0 0.000131465166684402
0 1 1 5 0.000169525182548402
0 1 0 4 0.000334428119875573
0 0 5 0 -6.9891156395799e-05
0 0 4 1 -1.19047279908385e-05
0 0 1 4 -7.17585842093314e-05
0 0 0 5 -0.000287250642190631
1 1 1 5 -0.000343900618774592
1 1 0 4 0.00015570179532391
1 0 5 0 0.000105978718859649
1 0 4 1 -0.0783348383558924
1 0 1 4 0.0786435353225789
1 0 0 5 0.000259889911247198
0 5 5 4 -0.0879230327343402
0 5 4 5 -0.0093516184777109
0 5 3 2 0.000194192491597244
0 5 2 3 -0.000133865040807907
0 5 1 0 0.000293000943225995
0 5 0 1 -0.000309037999097465
0 4 5 5 0.000297841377034818
0 4 4 4 0.137539793196297
0 4 3 3 6.80104011559544e-05
0 4 2 2 0.000330833071873986
0 4 1 1 -2.94799236332088e-05
0 4 0 0 0.313917042914903
0 3 5 2 -9.15441771591072e-06
0 3 4 3 -0.00948173185507995
0 3 3 4 -0.0881188922147058
0 3 2 5 -4.36165879075733e-05
0 2 5 3 -0.000588958497542577
0 2 4 2 0.0787316183655483
0 2 3 5 5.00364594942155e-05
0 2 2 4 -0.0777370966298269
0 1 5 0 -8.60602562281109e-05
0 1 4 1 0.0783893471271103
0 1 1 4 -0.0783779676537619
0 1 0 5 1.86217407334675e-05
0 0 5 1 0.000640495080666849
0 0 4 0 0.314096016972847
0 0 1 5 -0.000201923728144891
0 0 0 4 0.312901509480094
1 1 3 0 0.276796283961418
1 1 2 1 -0.000319823076420538
1 1 1 2 -0.000662392832213331
1 1 0 3 0.276411998912489
1 0 3 1 6.94778591836404e-05
1 0 2 0 0.000466184037187786
1 0 1 3 -0.000466138510656938
1 0 0 2 -0.00028860755142104
0 5 5 3 -0.000102794524020447
0 5 4 2 0.000157979052610187
0 5 3 5 -0.000355770736315711
0 5 2 4 -0.000589125631185955
0 4 5 2 5.55845974993899e-05
0 4 4 3 -4.63331766753838e-05
0 4 3 4 9.13889793016134e-05
0 4 2 5 -2.17417465262991e-05
0 3 5 5 -0.000287967967610515
0 3 4 4 0.000114181303346171
0 3 3 3 0.000704248799690787
0 3 2 2 0.00033514060094919
0 3 1 1 0.277172786800769
0 3 0 0 0.000105828709285362
0 2 5 4 0.000341066142822165
0 2 4 5 -0.000129703960432305
0 2 3 2 -4.82821985838644e-05
0 2 2 3 0.000756459703753735
0 2 1 0 -0.00464180332066533
0 2 0 1 -0.000163339027265607
0 1 3 1 0.000166311461308984
0 1 2 0 1.54476774088284e-05
0 1 1 3 0.000179125415916061
0 1 0 2 8.98371275643944e-07
0 0 3 0 -0.000732529661765117
0 0 2 1 0.313782345651058
0 0 1 2 0.3124498926613
0 0 0 3 7.73858480734078e-05
1 1 3 1 0.000279640895521162
1 1 2 0 0.000233334066146886
1 1 1 3 0.000397507987414607
1 1 0 2 0.000312240024827867
1 0 3 0 -0.000125440406319255
1 0 2 1 0.000142812352653759
1 0 1 2 0.000496938301718494
1 0 0 3 -0.00026497498252694
0 5 5 2 0.000160274895281084
0 5 4 3 5.29025683594003e-05
0 5 3 4 8.74420240659197e-05
0 5 2 5 -4.57041981307741e-05
0 4 5 3 -0.0881990098995089
0 4 4 2 0.000351480706588415
0 4 3 5 -0.0879062150101003
0 4 2 4 3.62946599226708e-06
0 3 5 4 -0.000140649456864319
0 3 4 5 9.26628977771441e-06
0 3 3 2 9.46809705802997e-05
0 3 2 3 6.61547719639659e-05
0 3 1 0 0.000136506779505178
0 3 0 1 0.000235733896936644
0 2 5 5 0.000215853126306341
0 2 4 4 -0.00015874540795452
0 2 3 3 -0.000149092045490865
0 2 2 2 0.000153139628258005
0 2 1 1 -0.000335319153113838
0 2 0 0 -2.45976027603938e-05
0 1 3 0 0.000152620398906114
0 1 2 1 -2.38913412099585e-05
0 1 1 2 -0.000100094463369096
0 1 0 3 -0.000200300535148019
0 0 3 1 4.03608829526347e-05
0 0 2 0 0.000704396478842791
0 0 1 3 0.000639394109940013
0 0 0 2 0.00013257239936797
1 1 3 2 -0.000220360854509795
1 1 2 3 0.000543169300620482
1 1 1 0 -5.69919570916597e-05
1 1 0 1 -7.086725566579e-05
1 0 5 5 0.000502227883222913
1 0 4 4 -0.000187488187646016
1 0 3 3 -0.000214347567147677
1 0 2 2 0.000408520786480036
1 0 1 1 -0.000126346328326283
1 0 0 0 -0.000764300097137691
0 5 5 1 3.86214687898898e-05
0 5 4 0 0.000230034602601316
0 5 1 5 -0.000323370408533067
0 5 0 4 4.99514568833567e-05
0 4 5 0 1.75167055080853e-05
0 4 4 1 -3.2040227907522e-05
0 4 1 4 0.000254434727381249
0 4 0 5 -0.000179290875093941
0 3 3 1 -0.000191153832709771
0 3 2 0 0.00011968333655964
0 3 1 3 -2.89834768023946e-05
0 3 0 2 7.00956149276689e-05
0 2 3 0 2.98726847906209e-05
0 2 2 1 -0.000235563761737247
0 2 1 2 -3.9343495324915e-05
0 2 0 3 0.000265430254821273
0 1 5 5 0.000256315404123192
0 1 4 4 0.000112539530540297
0 1 3 3 0.000336951784203947
0 1 2 2 0.000481037431076667
0 1 1 1 -0.000370382170096119
0 1 0 0 0.000775097444941205
0 0 5 4 0.000112767342129179
0 0 4 5 9.68699918473297e-07
0 0 3 2 0.00310742515104229
0 0 2 3 0.000164622321508033
0 0 1 0 -0.000623991551675502
0 0 0 1 -0.000324178497446364
1 1 3 3 9.80719955804582e-05
1 1 2 2 0.000129211670915762
1 1 1 1 0.861040315037412
1 1 0 0 -0.000534142896898717
1 0 5 4 -0.000228608138254612
1 0 4 5 0.000272758127288959
1 0 3 2 0.277425400319696
1 0 2 3 0.166649200621541
1 0 1 0 0.939178651785148
1 0 0 1 0.313669044920157
0 5 5 0 0.117303695219907
0 5 4 1 4.44980967493634e-06
0 5 1 4 0.000178960629247146
0 5 0 5 0.741679975838946
0 4 5 1 0.00043408706626525
0 4 4 0 0.234333325030219
0 4 1 5 1.53540639394085e-05
0 4 0 4 0.858350756736264
0 3 3 0 0.117393490965522
0 3 2 1 -7.53646356340584e-05
0 3 1 2 -0.00030223531191327
0 3 0 3 0.742136507808493
0 2 3 1 -1.51884491508041e-05
0 2 2 0 0.313566023767098
0 2 1 3 4.08096172484952e-05
0 2 0 2 0.939637739496395
0 1 5 4 -0.000212663117534851
0 1 4 5 0.000178500032577529
0 1 3 2 0.165987534429923
0 1 2 3 0.276453531378514
0 1 1 0 0.312855812755074
0 1 0 1 0.940178238767067
0 0 5 5 0.000534709034757867
0 0 4 4 0.234226185862717
0 0 3 3 0.00022607076143143
0 0 2 2 0.000355077842553041
0 0 1 1 -0.000873984610768985
0 0 0 0 1.25400274285574
